file,error,num_incorrect_squares,num_incorrect_corners,occupancy_classification_mistakes,piece_classification_mistakes,actual_num_pieces,predicted_num_pieces,time_corner_detection,time_occupancy_classification,time_piece_classification,time_prepare_results
3988.png,None,0,0,0,0,14,14,0.13639321736991405,0.05077718384563923,0.11238961480557919,7.403641939163208e-05
3896.png,None,0,0,0,0,9,9,0.12740422319620848,0.0500573692843318,0.08951325342059135,6.222818046808243e-05
1556.png,None,0,0,0,0,15,15,0.13403127249330282,0.05004831589758396,0.11776102893054485,7.43567943572998e-05
2688.png,None,0,0,0,0,15,15,0.12670543510466814,0.050568124279379845,0.11915646214038134,7.370114326477051e-05
3660.png,None,0,0,0,0,29,29,0.12301765754818916,0.04991699755191803,0.22160692419856787,0.00010194815695285797
2781.png,None,0,0,0,0,30,30,0.13847924396395683,0.051151021383702755,0.2365010092034936,0.00010268483310937881
3691.png,None,0,0,0,0,30,30,0.13253526482731104,0.05081526190042496,0.23403992876410484,0.00010328460484743118
1106.png,None,0,0,0,0,21,21,0.1392873665317893,0.05124795436859131,0.16500756610184908,8.552893996238708e-05
2124.png,None,0,0,0,0,32,32,0.13728423602879047,0.0500075351446867,0.2444133199751377,0.0001046210527420044
3655.png,None,0,0,0,0,24,24,0.1256602145731449,0.05013596173375845,0.18620566185563803,9.207893162965775e-05
1514.png,None,0,0,0,0,30,30,0.13413053005933762,0.05019881669431925,0.24352955911308527,0.0001017330214381218
2278.png,None,0,0,0,0,28,28,0.1446253778412938,0.050614857114851475,0.21375970914959908,9.90675762295723e-05
2571.png,None,0,0,0,0,7,7,0.13091519754379988,0.05002893693745136,0.07548937574028969,5.89955598115921e-05
4147.png,None,0,0,0,0,12,12,0.1352497385814786,0.05023441091179848,0.11129266303032637,6.908457726240158e-05
2294.png,None,0,0,0,0,30,30,0.13291047047823668,0.05089674238115549,0.23177159018814564,0.00010263919830322266
2462.png,None,0,0,0,0,28,28,0.13046148605644703,0.05025336518883705,0.23057022970169783,9.862612932920456e-05
1928.png,None,0,0,0,0,32,32,0.1343160830438137,0.05016923323273659,0.26024862471967936,0.00010416656732559204
4662.png,None,0,0,0,0,19,19,0.13106888812035322,0.05015295557677746,0.1646896032616496,8.103903383016586e-05
1307.png,None,0,0,0,0,32,32,0.12292441073805094,0.05015634652227163,0.24437631014734507,0.0001053856685757637
3400.png,None,34,4,21,13,32,29,0.1380758062005043,0.050113631412386894,0.21789540629833937,0.00010070204734802246
0750.png,None,0,0,0,0,17,17,0.1347084455192089,0.05118642654269934,0.13494403287768364,7.695145905017853e-05
2155.png,None,0,0,0,0,23,23,0.13960504438728094,0.050366838462650776,0.175157873891294,8.934549987316132e-05
2615.png,None,0,0,0,0,28,28,0.14405060466378927,0.05112513527274132,0.21513882372528315,0.00010014139115810394
1791.png,None,0,0,0,0,14,14,0.13128485810011625,0.05018232762813568,0.11219320446252823,7.234141230583191e-05
3248.png,None,0,0,0,0,32,32,0.1431364081799984,0.050898932851850986,0.2454794952645898,0.00010554865002632141
3876.png,None,0,0,0,0,30,30,0.13036073558032513,0.0504540940746665,0.24944198783487082,0.000103779137134552
0269.png,None,0,0,0,0,12,12,0.13121022656559944,0.050777535885572433,0.111454201862216,6.854906678199768e-05
0357.png,None,0,0,0,0,12,12,0.1195526234805584,0.050309290178120136,0.09833456482738256,6.890017539262772e-05
2641.png,None,0,0,0,0,22,22,0.13167577050626278,0.05050269141793251,0.16984268836677074,8.850079029798508e-05
3533.png,None,0,0,0,0,20,20,0.13246236834675074,0.050161720253527164,0.17120372597128153,8.407328277826309e-05
4374.png,None,0,0,0,0,11,11,0.13705491740256548,0.049897316843271255,0.08662522956728935,6.6329725086689e-05
2847.png,None,0,0,0,0,13,13,0.13148731645196676,0.050688411109149456,0.10740518663078547,7.040705531835556e-05
0328.png,None,0,0,0,0,18,18,0.13294882886111736,0.050397276878356934,0.155089708045125,7.952563464641571e-05
1126.png,None,0,0,0,0,26,26,0.12802357226610184,0.05000505689531565,0.19912714418023825,9.57762822508812e-05
3479.png,None,0,0,0,0,15,15,0.13335806131362915,0.050613922998309135,0.11876562517136335,7.43446871638298e-05
2259.png,None,0,0,0,0,24,24,0.13553424086421728,0.05016780085861683,0.1851037023589015,9.058229625225067e-05
4791.png,None,0,0,0,0,28,28,0.11904393415898085,0.05079839378595352,0.21452096942812204,9.814836084842682e-05
4559.png,None,0,0,0,0,28,28,0.12198082078248262,0.05051445588469505,0.2272490942850709,0.00010183919221162796
2325.png,None,0,0,0,0,29,29,0.13739398308098316,0.05042274110019207,0.21839834097772837,0.00010175630450248718
1891.png,None,0,0,0,0,21,21,0.13445095252245665,0.050802867859601974,0.16394192073494196,8.635316044092178e-05
4414.png,None,0,0,0,0,28,28,0.11767138633877039,0.05030343681573868,0.2265730006620288,0.00010034535080194473
1214.png,None,0,0,0,0,24,24,0.14037197921425104,0.0506810424849391,0.18628861010074615,0.00010375026613473892
2791.png,None,0,0,0,0,20,20,0.13670252356678247,0.05062306299805641,0.157503598369658,8.389726281166077e-05
0788.png,None,0,0,0,0,29,29,0.1378261400386691,0.05077827908098698,0.21958705596625805,0.0001055477187037468
3379.png,None,0,0,0,0,14,14,0.12084966246038675,0.05027100071310997,0.12643748428672552,7.16550275683403e-05
0474.png,None,0,0,0,0,15,15,0.12495206203311682,0.05115716066211462,0.12018641736358404,7.401220500469208e-05
4729.png,None,0,0,0,0,32,32,0.1165321720764041,0.04995625838637352,0.2454883735626936,0.00010568369179964066
2899.png,None,0,0,0,0,29,29,0.13944899663329124,0.05038360878825188,0.2208966063335538,0.00010138750076293945
2563.png,None,0,0,0,0,32,32,0.13569953758269548,0.050961846485733986,0.24772982206195593,0.0001092366874217987
1585.png,None,0,0,0,0,14,14,0.12062952760607004,0.05001527816057205,0.11202845722436905,7.263664156198502e-05
4016.png,None,0,0,0,0,14,14,0.13057591393589973,0.050022225826978683,0.11134826857596636,7.29728490114212e-05
3690.png,None,0,0,0,0,24,24,0.1350462455302477,0.05026738625019789,0.196106162853539,9.284168481826782e-05
2869.png,None,0,0,0,0,29,29,0.11795075703412294,0.05036191735416651,0.22209228109568357,0.00010065082460641861
3726.png,None,0,0,0,0,14,14,0.12499411311000586,0.05074513517320156,0.1116896290332079,7.284339517354965e-05
3480.png,None,0,0,0,0,25,25,0.13793286681175232,0.050936296582221985,0.1937775071710348,9.263865649700165e-05
2147.png,None,1,0,1,0,30,29,0.13713327795267105,0.050614822655916214,0.2335738716647029,0.00010185781866312027
1782.png,None,0,0,0,0,32,32,0.13741822261363268,0.05135728698223829,0.24828949943184853,0.00010609999299049377
1090.png,None,0,0,0,0,17,17,0.12661937810480595,0.05057553481310606,0.13262753654271364,7.976777851581573e-05
1404.png,None,0,0,0,0,28,28,0.13788197189569473,0.050204054452478886,0.21217671316117048,9.973626583814621e-05
2300.png,None,0,0,0,0,20,20,0.12216188665479422,0.050161318853497505,0.17010699212551117,8.428096771240234e-05
0950.png,None,0,0,0,0,13,13,0.12912695948034525,0.050157105550169945,0.10529171675443649,6.929971277713776e-05
2668.png,None,0,0,0,0,11,11,0.12043698132038116,0.05022010486572981,0.10101377591490746,6.659794598817825e-05
0859.png,None,0,0,0,0,23,23,0.1371427597478032,0.05011419299989939,0.17349595669656992,9.015202522277832e-05
2094.png,None,0,0,0,0,18,18,0.12479091808199883,0.05027454439550638,0.14439528062939644,8.107256144285202e-05
2932.png,None,0,0,0,0,13,13,0.12285671196877956,0.050056297332048416,0.10521898791193962,7.045920938253403e-05
4120.png,None,0,0,0,0,32,32,0.12405024748295546,0.050077070482075214,0.2609650455415249,0.00010782480239868164
4501.png,None,0,0,0,0,19,19,0.13544984348118305,0.05023083370178938,0.14954508002847433,8.075963705778122e-05
2090.png,None,0,0,0,0,23,23,0.13435435481369495,0.05080660153180361,0.17521533463150263,9.047705680131912e-05
0657.png,None,0,0,0,0,22,22,0.12711075972765684,0.050199040211737156,0.18193503096699715,8.611846715211868e-05
4134.png,None,0,0,0,0,11,11,0.12590579874813557,0.05015045125037432,0.08657116815447807,6.833486258983612e-05
1366.png,None,0,0,0,0,7,7,0.1323953354731202,0.05081991944462061,0.06228577811270952,5.8953650295734406e-05
2902.png,None,0,0,0,0,30,30,0.14011193253099918,0.0507059171795845,0.23273598216474056,0.00010120123624801636
1856.png,None,0,0,0,0,17,17,0.13729161769151688,0.05009087175130844,0.13233561906963587,7.917825132608414e-05
4822.png,None,0,0,0,0,21,21,0.13578751496970654,0.050206941552460194,0.17752704117447138,8.620228618383408e-05
2617.png,None,0,0,0,0,27,27,0.1347762569785118,0.05036849528551102,0.20605086907744408,9.673088788986206e-05
4589.png,None,0,0,0,0,16,16,0.12749274168163538,0.05084871128201485,0.1242219377309084,7.573049515485764e-05
4070.png,None,0,0,0,0,29,29,0.12985633127391338,0.050122590735554695,0.23281467147171497,0.0001003136858344078
4550.png,None,0,0,0,0,30,30,0.13586394116282463,0.05015661288052797,0.24616417661309242,0.00010340847074985504
2506.png,None,0,0,0,0,13,13,0.12746733333915472,0.05032114405184984,0.10619048867374659,7.168389856815338e-05
4585.png,None,0,0,0,0,26,26,0.13800530321896076,0.05079290643334389,0.1994903665035963,9.571481496095657e-05
2681.png,None,0,0,0,0,30,30,0.13939159456640482,0.05023548845201731,0.230654320679605,0.00010248087346553802
2464.png,None,0,0,0,0,13,13,0.13342538382858038,0.05032875947654247,0.10783382691442966,7.103756070137024e-05
1252.png,None,0,0,0,0,30,30,0.13646403793245554,0.05087227653712034,0.23156930599361658,0.00010541826486587524
0197.png,None,0,0,0,0,20,20,0.13073190115392208,0.05029206722974777,0.15616354998201132,8.273683488368988e-05
4875.png,None,0,0,0,0,30,30,0.13837890699505806,0.05094481632113457,0.23039972968399525,0.00010260101407766342
2066.png,None,0,0,0,0,18,18,0.13797303475439548,0.050372954457998276,0.14287423714995384,8.134730160236359e-05
0533.png,None,0,0,0,0,16,16,0.12362654134631157,0.050085474736988544,0.12312041129916906,7.415004074573517e-05
4580.png,None,0,0,0,0,24,24,0.13160972576588392,0.04997578542679548,0.1872691260650754,8.992478251457214e-05
2224.png,None,0,0,0,0,15,15,0.11421419028192759,0.05033835116773844,0.1334251258522272,7.436145097017288e-05
1881.png,chess recognition error: chessboard could not be located: RANSAC produced no viable results,32,4,32,0,32,0,-1,-1,-1,-1
2054.png,None,0,0,0,0,5,5,0.12562883365899324,0.05230911821126938,0.049502438865602016,5.6345947086811066e-05
1462.png,None,0,0,0,0,14,14,0.11373812332749367,0.05234056059271097,0.13524945825338364,7.334165275096893e-05
1438.png,None,0,0,0,0,22,22,0.13638694025576115,0.05103520397096872,0.1742259757593274,9.091291576623917e-05
2482.png,None,0,0,0,0,19,19,0.12526110652834177,0.05026820208877325,0.15072593837976456,8.143298327922821e-05
0745.png,None,1,0,1,0,20,21,0.13817448262125254,0.05017340648919344,0.17477738857269287,8.668377995491028e-05
1892.png,None,1,0,1,0,18,17,0.13525513093918562,0.049992119893431664,0.13126763980835676,7.80271366238594e-05
2535.png,None,0,0,0,0,22,22,0.1363631971180439,0.05024890135973692,0.18244255427271128,0.00010253675282001495
4194.png,None,0,0,0,0,18,18,0.13859327416867018,0.0501839853823185,0.1432138690724969,7.991399616003036e-05
2301.png,None,0,0,0,0,32,32,0.13331647496670485,0.05015173926949501,0.2600852930918336,0.00010526180267333984
3102.png,None,0,0,0,0,20,20,0.1332886517047882,0.050805818289518356,0.1561128105968237,8.179154247045517e-05
0445.png,None,0,0,0,0,29,29,0.13581251446157694,0.05015408620238304,0.2176361046731472,0.00010081380605697632
2803.png,None,0,0,0,0,10,10,0.11782724037766457,0.050242021679878235,0.09720651060342789,6.529595702886581e-05
4034.png,None,0,0,0,0,30,30,0.1273601185530424,0.050734298303723335,0.23130143340677023,0.00010363664478063583
0762.png,None,0,0,0,0,30,30,0.13591543585062027,0.05014681722968817,0.24328979663550854,0.00010065920650959015
4642.png,None,0,0,0,0,28,28,0.13661545142531395,0.050699262879788876,0.21291173342615366,9.867921471595764e-05
0425.png,None,0,0,0,0,6,6,0.12784828431904316,0.05009390693157911,0.06855026632547379,5.775131285190582e-05
3560.png,None,0,0,0,0,26,26,0.13348265644162893,0.050201586447656155,0.21255530416965485,9.559467434883118e-05
3877.png,None,0,0,0,0,32,32,0.11975691746920347,0.050197796896100044,0.2446325607597828,0.00010530464351177216
4118.png,None,0,0,0,0,19,19,0.13409332279115915,0.05017648637294769,0.14974071457982063,8.156988769769669e-05
4371.png,None,0,0,0,0,28,28,0.13486978877335787,0.04997963644564152,0.2116380026564002,9.924545884132385e-05
2267.png,None,0,0,0,0,22,22,0.13466524053364992,0.050417909398674965,0.16891878563910723,8.721556514501572e-05
0472.png,None,0,0,0,0,27,27,0.12257661111652851,0.05034931842237711,0.20626314636319876,9.682122617959976e-05
4608.png,None,0,0,0,0,15,15,0.13647528178989887,0.050123050808906555,0.1173616386950016,7.369648665189743e-05
0748.png,None,0,0,0,0,30,30,0.13044542539864779,0.050315460190176964,0.2298660147935152,0.00010185781866312027
1491.png,None,0,0,0,0,23,23,0.13695354014635086,0.05065765883773565,0.17477251403033733,9.160302579402924e-05
3209.png,None,0,0,0,0,20,20,0.13559183292090893,0.050258101895451546,0.15634065121412277,8.225534111261368e-05
1486.png,None,0,0,0,0,25,25,0.13465101830661297,0.0503553282469511,0.1912770764902234,9.243935346603394e-05
3182.png,None,0,0,0,0,24,24,0.12946828454732895,0.05010921135544777,0.19965268950909376,8.918344974517822e-05
0028.png,None,0,0,0,0,30,30,0.12147257011383772,0.05086291395127773,0.23038772121071815,0.00010473839938640594
4488.png,None,0,0,0,0,21,21,0.13725900556892157,0.05081861652433872,0.16373487934470177,8.565932512283325e-05
1380.png,None,0,0,0,0,30,30,0.12689077761024237,0.05036979541182518,0.2452687146142125,0.00010411534458398819
2901.png,None,0,0,0,0,30,30,0.12054614815860987,0.05071202013641596,0.23084877897053957,0.00010263174772262573
0196.png,None,0,0,0,0,22,22,0.13859064783900976,0.05070945527404547,0.1699878554791212,8.818507194519043e-05
2443.png,None,0,0,0,0,28,28,0.14335012715309858,0.0507636247202754,0.22945629339665174,9.929854422807693e-05
1575.png,None,0,0,0,0,26,26,0.13720775861293077,0.05086382292211056,0.1999207679182291,9.722542017698288e-05
0137.png,None,0,0,0,0,15,15,0.13451439514756203,0.05013361293822527,0.11728045158088207,7.434003055095673e-05
1884.png,None,0,0,0,0,19,19,0.12055276520550251,0.05089032743126154,0.14960259106010199,8.182134479284286e-05
3098.png,None,0,0,0,0,28,28,0.1341169746592641,0.05006972700357437,0.2119433619081974,9.946338832378387e-05
0241.png,None,0,0,0,0,13,13,0.12917311489582062,0.05031455121934414,0.11880900152027607,7.11977481842041e-05
3922.png,None,0,0,0,0,14,14,0.13649152964353561,0.05028965603560209,0.12453138083219528,7.261522114276886e-05
3133.png,None,0,0,0,0,20,20,0.1391505291685462,0.05074799619615078,0.15697443205863237,8.42362642288208e-05
2672.png,None,0,0,0,0,32,32,0.13064165227115154,0.050007414072752,0.24459347035735846,0.0001072324812412262
1297.png,None,0,0,0,0,12,12,0.12071287911385298,0.050843444652855396,0.09786009788513184,6.897933781147003e-05
3537.png,None,0,0,0,0,24,24,0.13593872636556625,0.05029528308659792,0.1986582214012742,9.23648476600647e-05
3503.png,None,0,0,0,0,29,29,0.14071723073720932,0.050677577033638954,0.2198377614840865,9.949970990419388e-05
2675.png,None,0,0,0,0,16,16,0.12334822956472635,0.05039395112544298,0.13778249453753233,7.80448317527771e-05
2050.png,None,0,0,0,0,32,32,0.13595790602266788,0.05015918705612421,0.2598556512966752,0.00010661408305168152
2582.png,None,0,0,0,0,14,14,0.12382481433451176,0.05033448524773121,0.12632101867347956,7.191486656665802e-05
1304.png,None,0,0,0,0,27,27,0.12690298072993755,0.049942316487431526,0.20696972124278545,9.825825691223145e-05
2842.png,None,0,0,0,0,17,17,0.12475349847227335,0.050732952542603016,0.13324538990855217,9.411945939064026e-05
3991.png,None,0,0,0,0,9,9,0.13639407511800528,0.05017523653805256,0.08783953916281462,6.272364407777786e-05
4172.png,None,0,0,0,0,30,30,0.12224498949944973,0.05015817191451788,0.23154605366289616,0.00010523665696382523
1432.png,None,0,0,0,0,22,22,0.1311747534200549,0.05069462675601244,0.1699696909636259,8.90977680683136e-05
4826.png,None,0,0,0,0,11,11,0.13302035350352526,0.05140115134418011,0.08789517264813185,6.76112249493599e-05
0829.png,None,0,0,0,0,18,18,0.1355726970359683,0.05004092771559954,0.15943490248173475,8.076056838035583e-05
2474.png,None,0,0,0,0,26,26,0.13350623846054077,0.050945875234901905,0.2004844741895795,9.687431156635284e-05
2701.png,None,0,0,0,0,14,14,0.1188405379652977,0.05067234952002764,0.11132385954260826,7.249414920806885e-05
1872.png,None,0,0,0,0,29,29,0.13569247629493475,0.04994215723127127,0.23685777932405472,0.00010195281356573105
0772.png,None,0,0,0,0,18,18,0.13436319958418608,0.051573154516518116,0.14673022460192442,8.173380047082901e-05
2952.png,None,0,0,0,0,30,30,0.12441152986139059,0.0506212804466486,0.23439186718314886,0.00010405201464891434
3068.png,None,0,0,0,0,10,10,0.1279316721484065,0.05175503436475992,0.08309014979749918,6.626918911933899e-05
4025.png,None,0,0,0,0,32,32,0.12941836658865213,0.05011024326086044,0.2613744642585516,0.00010599847882986069
1446.png,None,0,0,0,0,20,20,0.12071846891194582,0.05071760807186365,0.15700080338865519,8.165929466485977e-05
1280.png,None,0,0,0,0,22,22,0.12022550497204065,0.05043583922088146,0.16841196734458208,9.014923125505447e-05
2518.png,None,0,0,0,0,30,30,0.13764113001525402,0.05114011745899916,0.2336079766973853,0.00010383967310190201
1743.png,None,0,0,0,0,30,30,0.14497391041368246,0.050728156231343746,0.2465327139943838,0.00010446086525917053
3663.png,None,0,0,0,0,32,32,0.13917636685073376,0.05130951479077339,0.24772105645388365,0.00010648369789123535
2424.png,None,0,0,0,0,18,18,0.13355326279997826,0.050914252176880836,0.14344132132828236,7.996056228876114e-05
2946.png,None,0,0,0,0,16,16,0.13329113367944956,0.05096186511218548,0.12486422061920166,7.602851837873459e-05
3940.png,None,0,0,0,0,8,8,0.13213056419044733,0.05071545671671629,0.06868433393537998,6.208010017871857e-05
0826.png,None,0,0,0,0,23,23,0.13562417961657047,0.05085388384759426,0.17566220182925463,9.017437696456909e-05
4442.png,None,1,0,1,0,26,25,0.12649013940244913,0.0509138023480773,0.19395113084465265,9.323656558990479e-05
2460.png,None,0,0,0,0,19,19,0.1370712434872985,0.051032678224146366,0.1516553070396185,8.057989180088043e-05
4495.png,None,0,0,0,0,27,27,0.1270421026274562,0.05078707728534937,0.20832542050629854,0.00010017305612564087
1265.png,None,0,0,0,0,32,32,0.12465518806129694,0.05086044780910015,0.24892342742532492,0.0001071067526936531
